 VARIABLES = X,Y,DU1,DU2,U1,U2,S11,S22,S33,S12
 ZONE, T="0.1000D+01" F=FEPOINT, I=  259 J=  457
   0.2528481581E+00   0.2499868302E+00   0.7037310174E-04  -0.1316977753E-04   0.0000000000E+00   0.0000000000E+00   0.3159252417E-01  -0.1033059475E-04   0.0000000000E+00  -0.1562495627E-03
   0.2826569418E+00   0.2328543866E+00   0.8026181623E-04  -0.1044042316E-04   0.0000000000E+00   0.0000000000E+00   0.2973391281E-01   0.4543475846E-04   0.0000000000E+00  -0.3395021048E-03
   0.2722986842E+00   0.2499876630E+00   0.7646319227E-04  -0.1233704682E-04   0.0000000000E+00   0.0000000000E+00   0.3104836387E-01   0.3751982303E-05   0.0000000000E+00  -0.1415976500E-03
   0.3030436234E+00   0.2323371426E+00   0.8629744436E-04  -0.9913367444E-05   0.0000000000E+00   0.0000000000E+00   0.2934564922E-01   0.7084329879E-04   0.0000000000E+00  -0.2645125613E-03
   0.2917491091E+00   0.2499882586E+00   0.8245211787E-04  -0.1174144114E-04   0.0000000000E+00   0.0000000000E+00   0.3056771202E-01   0.2425879723E-04   0.0000000000E+00  -0.1138307428E-03
   0.1653172334E+00   0.1646822149E+00   0.5268638717E-04  -0.1239213513E-04   0.0000000000E+00   0.0000000000E+00   0.2820696632E-01  -0.2478759311E-02   0.0000000000E+00  -0.6844176556E-03
   0.1554138720E+00   0.1822314968E+00   0.4739202920E-04  -0.1562017768E-04   0.0000000000E+00   0.0000000000E+00   0.2931673149E-01  -0.2035363240E-02   0.0000000000E+00   0.4252586323E-03
   0.1452841166E+00   0.1648074819E+00   0.4674560894E-04  -0.1512614196E-04   0.0000000000E+00   0.0000000000E+00   0.2929863757E-01  -0.2991348000E-02   0.0000000000E+00   0.1177688292E-03
   0.2250836929E+00   0.0000000000E+00   0.8369892218E-04   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.1172426026E-01   0.2925241228E-02   0.0000000000E+00  -0.4148430085E-03
   0.1614987141E+00   0.7205118963E-01   0.6907013744E-04  -0.3092172977E-05   0.0000000000E+00   0.0000000000E+00   0.1598626019E-01  -0.3100345125E-02   0.0000000000E+00  -0.6335911134E-02
   0.1831175263E+00   0.7144735794E-01   0.7275031587E-04  -0.2137957717E-05   0.0000000000E+00   0.0000000000E+00   0.1598039732E-01  -0.1072625518E-02   0.0000000000E+00  -0.5184241649E-02
   0.1726191239E+00   0.9033902488E-01   0.6737288792E-04  -0.3966223940E-05   0.0000000000E+00   0.0000000000E+00   0.1967562389E-01  -0.2543393756E-02   0.0000000000E+00  -0.5105119445E-02
   0.1739330965E-01   0.2040734234E+00   0.4636154217E-05  -0.3928559769E-04   0.0000000000E+00   0.0000000000E+00   0.2734117754E-01   0.2152479526E-02   0.0000000000E+00   0.1130677059E-02
   0.0000000000E+00   0.1937107950E+00   0.0000000000E+00  -0.3919898785E-04   0.0000000000E+00   0.0000000000E+00   0.2879557315E-01   0.3004001426E-02   0.0000000000E+00   0.7310389756E-03
   0.1683789487E-01   0.1844886057E+00   0.4902465575E-05  -0.3816532501E-04   0.0000000000E+00   0.0000000000E+00   0.3028961795E-01   0.3521578167E-02   0.0000000000E+00   0.1281521667E-02
   0.0000000000E+00   0.1749617762E+00   0.0000000000E+00  -0.3822079477E-04   0.0000000000E+00   0.0000000000E+00   0.3184267862E-01   0.4759971824E-02   0.0000000000E+00   0.8639088080E-03
   0.1691225126E-01   0.1652870342E+00   0.5414261820E-05  -0.3714676786E-04   0.0000000000E+00   0.0000000000E+00   0.3356617720E-01   0.5009937143E-02   0.0000000000E+00   0.1299426914E-02
   0.3380728379E-01   0.1749535587E+00   0.1033639070E-04  -0.3608225339E-04   0.0000000000E+00   0.0000000000E+00   0.3191049898E-01   0.3320074954E-02   0.0000000000E+00   0.2745526422E-02
   0.3459758062E-01   0.1552067845E+00   0.1178431730E-04  -0.3476454804E-04   0.0000000000E+00   0.0000000000E+00   0.3530817312E-01   0.4422820314E-02   0.0000000000E+00   0.2446084182E-02
   0.3374362655E-01   0.1942166431E+00   0.9457645141E-05  -0.3732289439E-04   0.0000000000E+00   0.0000000000E+00   0.2910167644E-01   0.1992272974E-02   0.0000000000E+00   0.2486466328E-02
   0.5386306469E-01   0.1449797063E+00   0.1957389014E-04  -0.3070572483E-04   0.0000000000E+00   0.0000000000E+00   0.3616417683E-01   0.2138691009E-02   0.0000000000E+00   0.2524946448E-02
   0.9713866112E-01   0.2161020877E+00   0.2577451943E-04  -0.2900329274E-04   0.0000000000E+00   0.0000000000E+00   0.2876482888E-01  -0.4309298036E-03   0.0000000000E+00   0.2732217053E-02
   0.1417441889E+00   0.0000000000E+00   0.7752290771E-04   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.2390853209E-02  -0.3791308844E-02   0.0000000000E+00  -0.2516263178E-02
   0.1521292190E+00   0.1778483460E-01   0.7703998335E-04  -0.6084046099E-06   0.0000000000E+00   0.0000000000E+00   0.5124638451E-02  -0.2131272240E-02   0.0000000000E+00  -0.1859600052E-02
   0.1625784078E+00   0.0000000000E+00   0.7841384475E-04   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.5170840158E-02  -0.8003909996E-03   0.0000000000E+00  -0.1092066646E-02
